gercek_ziyaretci,yorum_sayisi,ortalama_puan,uygulanan_beta,temp,prcp,snow,rain,wspd,rhum,tatil_mi,ay,hafta_indeksi,Lokasyon Adı,Rakım (m),En Yakın Hastane,Has. Mesafe (km),Ort. Eğim (%),Ziyaretci_2022,Ziyaretci_2023,Ziyaretci_2024,Ziyaretci_2025,Has. Varış Süresi (Dk),Yol Türü & Yüzey Durumu_14 km Asfalt + 12 km Stabilize + Yaya,Yol Türü & Yüzey Durumu_20 km Asfalt + 6 km Stabilize,Yol Türü & Yüzey Durumu_56 km Asfalt + 20-25 km Toprak,Yol Türü & Yüzey Durumu_Asfalt (Dar ve Yüksek Virajlı),Yol Türü & Yüzey Durumu_Tamamı Asfalt,Yol Türü & Yüzey Durumu_Tamamı Asfalt (Eğimli Tırmanış),Yol Türü & Yüzey Durumu_Tamamı Asfalt (Virajlı),Bölge_Batı Karadeniz,Bölge_Doğu Karadeniz,Bölge_Orta Karadeniz
16782,11,4.57,1508.08,3.31,0.0,0.0,0.0,2.92,78.26,1,1,105,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
15168,8,4.8,1896.06,4.46,23.51,0.0,23.51,5.45,75.53,0,1,106,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
34128,18,4.92,1896.06,-3.83,34.23,34.23,0.0,4.92,79.37,0,1,107,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
18960,10,4.83,1896.06,1.37,31.43,20.24,11.19,6.33,78.74,0,1,108,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
37920,20,5.0,1896.06,-4.0,24.73,24.73,0.0,4.6,85.18,0,2,109,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
47401,25,4.97,1896.06,-2.03,3.32,2.26,1.06,4.8,77.61,0,2,110,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
53089,28,4.83,1896.06,6.49,0.79,0.0,0.79,5.0,63.85,0,2,111,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
34128,18,4.67,1896.06,0.9,32.38,31.0,1.38,4.19,82.95,0,2,112,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
17064,9,5.0,1896.06,2.48,0.0,0.0,0.0,2.93,68.95,0,2,113,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
20856,11,4.5,1896.06,4.64,3.59,0.0,3.59,3.79,74.85,0,3,114,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
15168,8,4.7,1896.06,1.78,16.99,13.18,3.81,3.77,79.56,0,3,115,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
11376,6,4.88,1896.06,3.47,10.5,6.46,4.04,3.43,74.78,0,3,116,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
3792,2,4.5,1896.06,0.88,35.65,20.56,15.09,3.25,73.86,0,3,117,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
3792,2,5.0,1896.06,8.53,3.41,0.0,3.41,3.91,64.26,0,4,118,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
7584,4,5.0,1896.06,8.64,0.0,0.0,0.0,4.94,59.35,1,4,119,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
22752,12,4.86,1896.06,9.25,0.02,0.0,0.02,4.3,72.01,0,4,120,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
15168,8,4.07,1896.06,11.95,13.55,0.0,13.55,6.59,62.18,1,4,121,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
17064,9,4.7,1896.06,12.15,10.9,0.0,10.9,5.65,68.02,1,5,122,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
22752,12,4.35,1896.06,7.9,26.37,0.0,26.37,5.18,79.34,0,5,123,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
15168,8,4.73,1896.06,8.68,10.84,0.0,10.84,4.63,74.15,1,5,124,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
18960,10,4.69,1896.06,10.04,6.1,0.0,6.1,5.26,71.23,0,5,125,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
11376,6,5.0,1896.06,12.4,43.0,0.0,43.0,5.46,74.74,0,5,126,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
17064,9,4.25,1896.06,15.82,2.51,0.0,2.51,3.59,66.97,0,6,127,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
11376,6,4.62,1896.06,19.05,4.47,0.0,4.47,4.79,66.44,1,6,128,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
15168,8,4.4,1896.06,20.48,2.4,0.0,2.4,6.06,61.54,1,6,129,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
53088,28,4.58,1896.06,19.52,0.0,0.0,0.0,6.74,65.95,0,6,130,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
26544,14,5.0,1896.06,19.12,0.14,0.0,0.14,7.91,62.97,0,7,131,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
39816,21,4.8,1896.06,19.38,13.48,0.0,13.48,5.62,67.41,0,7,132,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
53088,28,4.6,1896.06,20.16,11.97,0.0,11.97,5.48,71.11,1,7,133,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
47400,25,4.83,1896.06,21.66,2.91,0.0,2.91,5.92,65.39,0,7,134,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
34128,18,4.94,1896.06,19.26,21.29,0.0,21.29,6.78,69.42,0,8,135,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
49296,26,4.68,1896.06,19.11,1.09,0.0,1.09,6.47,64.76,0,8,136,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
47400,25,4.55,1896.06,19.19,3.05,0.0,3.05,6.46,68.31,0,8,137,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
47400,25,4.94,1896.06,20.38,0.0,0.0,0.0,6.94,60.05,0,8,138,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
54984,29,4.87,1896.06,19.89,0.37,0.0,0.37,5.81,67.0,1,8,139,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
41712,22,4.66,1896.06,18.47,2.63,0.0,2.63,5.38,72.06,0,9,140,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
60673,32,4.65,1896.06,16.95,10.21,0.0,10.21,4.87,72.03,0,9,141,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
41712,22,4.95,1896.06,17.97,5.31,0.0,5.31,5.04,65.35,0,9,142,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
32232,17,4.54,1896.06,13.03,7.97,0.0,7.97,5.15,76.06,0,9,143,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
28440,15,4.83,1896.06,14.37,15.84,0.0,15.84,4.25,73.37,0,10,144,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
20856,11,4.78,1896.06,12.59,30.13,0.0,30.13,4.92,76.54,0,10,145,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
20856,11,4.96,1896.06,12.63,9.13,0.0,9.13,4.02,76.91,0,10,146,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
34128,18,4.74,1896.06,5.5,17.44,0.0,17.44,4.43,81.34,0,10,147,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
28440,15,4.9,1896.06,6.06,0.36,0.0,0.36,3.41,79.07,1,10,148,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
34128,18,4.95,1896.06,5.16,5.39,0.0,5.39,3.74,79.46,0,11,149,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
32232,17,4.69,1896.06,1.4,0.33,0.04,0.29,3.85,79.2,0,11,150,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
53088,28,4.79,1896.06,3.84,31.11,0.4,30.71,4.43,86.94,0,11,151,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
24648,13,4.86,1896.06,2.0,70.11,44.53,25.58,6.44,78.78,0,11,152,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
13272,7,4.92,1896.06,-1.7,4.45,4.45,0.0,3.57,87.14,0,12,153,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
34128,18,4.94,1896.06,2.65,6.45,3.8,2.65,4.22,81.02,0,12,154,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
15168,8,4.4,1896.06,0.31,26.26,22.7,3.56,5.15,82.75,0,12,155,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
17064,9,4.6,1896.06,0.04,12.37,7.22,5.15,4.9,80.5,0,12,156,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
11376,6,5.0,1896.06,1.61,32.51,30.73,1.78,6.39,79.64,1,1,157,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
23788,13,4.72,1834.64,-0.67,6.19,6.19,0.0,4.34,78.48,0,1,158,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
23717,13,4.83,1824.4,1.59,16.14,13.2,2.94,4.5,79.68,0,1,159,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
29191,16,4.95,1824.4,-1.72,25.65,25.65,0.0,4.5,83.44,0,1,160,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
27366,15,4.92,1824.4,0.61,32.19,28.39,3.8,3.4,83.44,0,1,161,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
29190,16,5.0,1824.4,1.46,0.58,0.58,0.0,4.06,75.7,0,2,162,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
23716,13,4.77,1824.4,-4.91,30.99,30.99,0.0,5.4,83.2,0,2,163,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
14595,8,5.0,1824.4,-2.23,13.01,13.01,0.0,4.81,81.3,0,2,164,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
20068,11,4.71,1824.4,-7.71,27.5,27.5,0.0,5.78,80.71,0,2,165,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
10946,6,4.88,1824.4,-1.45,3.29,3.29,0.0,5.04,73.62,0,3,166,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
12771,7,5.0,1824.4,0.91,0.05,0.05,0.0,4.94,66.87,0,3,167,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
12771,7,4.75,1824.4,10.62,0.08,0.0,0.08,3.96,51.68,0,3,168,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
9121,5,4.75,1824.4,0.05,6.08,5.97,0.11,4.71,69.58,1,3,169,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
9121,5,4.89,1824.4,8.65,11.36,0.0,11.36,4.87,67.31,1,4,170,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
20069,11,4.25,1824.4,4.49,15.2,0.0,15.2,6.19,76.3,0,4,171,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
12770,7,5.0,1824.4,-2.14,26.54,26.54,0.0,6.44,74.74,0,4,172,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
21891,12,5.0,1824.4,6.66,0.36,0.0,0.36,5.56,68.13,1,4,173,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
20068,11,4.53,1824.4,5.89,23.1,0.0,23.1,6.79,75.8,1,5,174,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
12770,7,4.4,1824.4,5.54,7.98,0.0,7.98,5.83,72.71,0,5,175,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
16419,9,4.85,1824.4,10.38,24.83,0.0,24.83,5.82,71.95,0,5,176,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
14595,8,4.88,1824.4,7.25,10.24,0.0,10.24,5.96,67.53,1,5,177,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
16418,9,4.94,1824.4,12.97,12.27,0.0,12.27,5.69,65.33,0,5,178,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
18243,10,4.83,1824.4,10.45,25.38,0.0,25.38,5.57,74.33,1,6,179,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
49259,27,4.89,1824.4,14.6,0.0,0.0,0.0,5.43,67.05,1,6,180,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
34664,19,4.78,1824.4,14.11,0.74,0.0,0.74,6.5,68.48,0,6,181,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
43784,24,4.35,1824.4,14.02,0.91,0.0,0.91,6.27,58.94,0,6,182,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
36487,20,4.74,1824.4,15.69,5.28,0.0,5.28,5.79,53.14,0,7,183,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
36487,20,5.0,1824.4,15.43,6.25,0.0,6.25,6.07,60.88,0,7,184,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
38313,21,4.87,1824.4,17.91,0.42,0.0,0.42,7.05,62.93,1,7,185,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
49258,27,4.75,1824.4,18.19,3.91,0.0,3.91,6.89,61.77,0,7,186,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
54732,30,4.73,1824.4,20.65,0.0,0.0,0.0,5.96,49.93,0,7,187,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
49259,27,4.82,1824.4,19.13,16.11,0.0,16.11,7.99,68.58,0,8,188,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
43784,24,4.84,1824.4,19.14,2.75,0.0,2.75,7.81,64.69,0,8,189,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
51084,28,4.73,1824.4,17.41,0.34,0.0,0.34,8.16,61.99,0,8,190,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
52907,29,4.86,1824.4,16.36,2.95,0.0,2.95,6.46,63.63,1,8,191,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
58380,32,4.47,1824.4,16.57,0.0,0.0,0.0,6.55,62.65,0,9,192,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
36488,20,4.81,1824.4,15.33,28.43,0.0,28.43,6.21,71.32,0,9,193,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
41961,23,4.88,1824.4,14.23,1.41,0.0,1.41,5.58,70.78,0,9,194,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
25542,14,4.75,1824.4,11.0,18.75,0.0,18.75,5.54,71.42,0,9,195,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
31014,17,4.95,1824.4,11.21,12.53,0.0,12.53,5.85,73.82,0,10,196,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
14595,8,5.0,1824.4,9.61,8.7,0.0,8.7,5.05,72.87,0,10,197,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
21892,12,4.93,1824.4,6.58,34.98,0.0,34.98,5.05,82.77,0,10,198,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
32839,18,4.92,1824.4,7.27,17.99,0.0,17.99,4.31,80.32,0,10,199,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
29191,16,4.86,1824.4,8.49,24.82,0.0,24.82,4.29,80.8,1,10,200,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
56556,31,4.8,1824.4,5.38,25.27,0.0,25.27,3.23,74.16,0,11,201,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
36488,20,5.0,1824.4,7.83,0.67,0.0,0.67,3.13,77.44,0,11,202,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
62030,34,4.34,1824.4,3.8,16.02,0.84,15.18,4.03,80.04,0,11,203,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
69328,38,4.69,1824.4,7.11,12.29,0.0,12.29,4.11,68.12,0,11,204,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
31015,17,4.8,1824.4,4.28,8.84,0.0,8.84,3.83,78.1,0,12,205,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
32839,18,4.76,1824.4,3.02,20.86,0.0,20.86,4.39,78.25,0,12,206,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
21892,12,4.6,1824.4,1.12,7.58,4.97,2.61,3.93,84.83,0,12,207,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
21891,12,4.81,1824.4,-1.49,6.64,6.64,0.0,2.49,80.99,0,12,208,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
27366,15,4.58,1824.4,-1.68,43.79,43.79,0.0,6.18,86.8,1,1,209,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
10947,6,5.0,1824.4,-6.18,10.13,10.13,0.0,5.8,81.84,0,1,210,Abant Gölü Tabiat Parkı,1335,Bolu İzzet B. D.H.,35.0,1.72,500000,571162,1490302,1600000,42.5,0,0,0,0,1,0,0,1,0,0
0,0,,95.47,-4.02,56.44,56.44,0.0,11.07,77.63,0,1,1,Borçka Karagöl Tabiat Parkı,1471,Borçka D.H.,26.0,5.08,80000,85000,90000,94299,47.5,0,1,0,0,0,0,0,0,1,0
190,2,5.0,95.47,-1.12,17.74,17.74,0.0,14.24,57.73,0,1,2,Borçka Karagöl Tabiat Parkı,1471,Borçka D.H.,26.0,5.08,80000,85000,90000,94299,47.5,0,1,0,0,0,0,0,0,1,0
